loan_amnt,term,int_rate,installment,annual_inc,verification_status,issue_d,addr_state,dti,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,revol_bal,revol_util,total_acc,delinq_amnt,pub_rec_bankruptcies,target,has_public_record,has_delinquency,pub_rec_bankruptcies_missing,revol_util_missing,emp_length_missing,credit_history_months,dti_bin,loan_to_income,installment_to_income,revol_bal_to_income,open_acc_ratio,fico_avg,grade_ordinal,emp_length_years,home_ownership_grouped,is_income_verified,purpose_grouped
12000.0,36,16.29,423.61,88365.0,Verified,2011-12-01,AZ,16.85,1996-10-01,0.0,,,6.0,22936.0,0.964,15.0,0.0,0.0,0,0.0,0.0,0,0,0,182.0,moderate_10_20,0.135800373451027,0.05752639619758954,0.2595597804560629,0.4,682.0,4,9.0,RENT,1,debt_consolidation
12000.0,36,13.49,407.17,72000.0,Source Verified,2011-12-01,CA,21.33,2003-05-01,1.0,,,11.0,3419.0,0.276,19.0,0.0,0.0,0,0.0,0.0,0,0,0,103.0,high_20_30,0.16666666666666666,0.06786166666666667,0.04748611111111111,0.5789473684210527,687.0,3,4.0,RENT,1,debt_consolidation
12000.0,36,10.65,390.88,62000.0,Verified,2011-12-01,TX,23.94,2002-06-01,0.0,,,10.0,20310.0,0.784,51.0,0.0,0.0,0,0.0,0.0,0,0,0,114.0,high_20_30,0.1935483870967742,0.0756541935483871,0.3275806451612903,0.19607843137254902,702.0,2,0.0,RENT,1,credit_card
7000.0,36,10.65,228.02,43680.0,Not Verified,2011-12-01,MN,5.38,2000-10-01,0.0,39.0,,7.0,6245.0,0.781,11.0,0.0,0.0,0,0.0,0.0,0,0,0,134.0,low_0_10,0.16025641025641027,0.06264285714285715,0.1429716117216117,0.6363636363636364,687.0,2,3.0,MORTGAGE,0,credit_card
8200.0,60,19.42,214.62,120000.0,Source Verified,2011-12-01,NY,2.8,2007-06-01,2.0,,,5.0,10392.0,0.884,6.0,0.0,0.0,0,0.0,0.0,0,0,0,54.0,low_0_10,0.06833333333333333,0.021462000000000002,0.0866,0.8333333333333334,687.0,5,3.0,RENT,1,debt_consolidation
10500.0,36,12.69,352.23,66000.0,Verified,2011-12-01,CA,20.73,1998-09-01,2.0,10.0,,8.0,5790.0,0.512,26.0,0.0,0.0,0,0.0,1.0,0,0,0,159.0,high_20_30,0.1590909090909091,0.06404181818181819,0.08772727272727272,0.3076923076923077,697.0,2,10.0,RENT,1,medical
7000.0,36,11.71,231.54,39120.0,Not Verified,2011-12-01,FL,21.01,1996-12-01,0.0,26.0,33.0,8.0,9414.0,0.524,26.0,0.0,0.0,0,1.0,0.0,0,0,0,180.0,high_20_30,0.17893660531697342,0.07102453987730062,0.2406441717791411,0.3076923076923077,677.0,2,4.0,OWN,0,debt_consolidation
20000.0,60,11.71,282.86,47800.0,Verified,2011-12-01,VA,10.04,2001-11-01,0.0,,,15.0,16447.0,0.463,27.0,0.0,0.0,0,0.0,0.0,0,0,0,121.0,moderate_10_20,0.41841004184100417,0.07101087866108786,0.3440794979079498,0.5555555555555556,742.0,2,4.0,MORTGAGE,1,debt_consolidation
17500.0,60,17.27,437.47,45000.0,Not Verified,2011-12-01,WA,21.31,2002-09-01,2.0,,,13.0,20129.0,0.861,26.0,0.0,0.0,1,0.0,0.0,0,0,0,111.0,high_20_30,0.3888888888888889,0.11665866666666667,0.4473111111111111,0.5,702.0,4,7.0,MORTGAGE,0,credit_card
3500.0,36,6.03,106.53,83000.0,Verified,2011-12-01,IL,2.31,1986-01-01,0.0,35.0,,6.0,3092.0,0.134,28.0,0.0,0.0,0,0.0,0.0,0,0,0,310.9,low_0_10,0.04216867469879518,0.015401927710843375,0.03725301204819277,0.21428571428571427,747.0,1,10.0,MORTGAGE,1,car
6200.0,36,9.91,199.8,25000.0,Not Verified,2011-12-01,CA,20.64,1998-05-01,2.0,,,7.0,6533.0,0.477,12.0,0.0,0.0,1,0.0,0.0,0,0,0,163.0,high_20_30,0.248,0.09590400000000002,0.26132,0.5833333333333334,712.0,2,2.0,RENT,0,debt_consolidation
16000.0,60,17.58,402.65,65000.0,Not Verified,2011-12-01,KS,15.56,1996-10-01,0.0,,,8.0,21166.0,0.871,16.0,0.0,0.0,0,0.0,0.0,0,0,0,182.0,moderate_10_20,0.24615384615384617,0.07433538461538461,0.3256307692307692,0.5,697.0,4,7.0,RENT,0,debt_consolidation
6000.0,36,8.9,190.52,28800.0,Not Verified,2011-12-01,NJ,13.17,2005-07-01,0.0,,,11.0,5269.0,0.368,13.0,0.0,0.0,0,0.0,0.0,0,0,0,77.0,moderate_10_20,0.20833333333333334,0.07938333333333335,0.1829513888888889,0.8461538461538461,702.0,1,8.0,OWN,0,debt_consolidation
7200.0,36,9.91,232.02,135000.0,Not Verified,2011-12-01,NY,6.12,1997-01-01,0.0,,,7.0,16627.0,0.796,18.0,0.0,0.0,0,0.0,0.0,0,0,0,178.9,low_0_10,0.05333333333333334,0.020624000000000003,0.12316296296296296,0.3888888888888889,697.0,2,6.0,RENT,0,credit_card
9500.0,36,8.9,301.66,50000.0,Not Verified,2011-12-01,TX,8.18,2005-06-01,0.0,,,8.0,13422.0,0.605,13.0,0.0,0.0,0,0.0,0.0,0,0,0,78.0,low_0_10,0.19,0.0723984,0.26844,0.6153846153846154,722.0,1,7.0,MORTGAGE,0,credit_card
18825.0,60,16.77,465.53,38000.0,Verified,2011-12-01,TX,23.18,2004-12-01,0.0,,,6.0,11004.0,0.797,7.0,0.0,0.0,1,0.0,0.0,0,0,0,84.0,high_20_30,0.4953947368421053,0.14700947368421052,0.28957894736842105,0.8571428571428571,702.0,4,10.0,RENT,1,debt_consolidation
24000.0,36,10.65,781.76,45000.0,Verified,2011-12-01,CA,14.8,1990-02-01,0.0,,,5.0,24708.0,0.552,9.0,0.0,0.0,0,0.0,0.0,0,0,0,261.9,moderate_10_20,0.5333333333333333,0.2084693333333333,0.5490666666666667,0.5555555555555556,727.0,2,10.0,RENT,1,debt_consolidation
6000.0,36,13.49,203.59,80000.0,Not Verified,2011-12-01,CA,11.58,2002-02-01,0.0,,,8.0,15499.0,0.838,16.0,0.0,0.0,0,0.0,0.0,0,0,0,117.9,moderate_10_20,0.075,0.0305385,0.1937375,0.5,667.0,3,10.0,RENT,0,debt_consolidation
6000.0,36,13.49,203.59,50000.0,Not Verified,2011-12-01,AZ,15.38,2004-03-01,1.0,,,6.0,15191.0,0.915,7.0,0.0,0.0,0,0.0,0.0,0,0,0,93.0,moderate_10_20,0.12,0.0488616,0.30382,0.8571428571428571,692.0,3,5.0,RENT,0,debt_consolidation
2100.0,36,12.42,70.18,30000.0,Not Verified,2011-12-01,LA,19.72,1995-07-01,1.0,,,12.0,12183.0,0.829,26.0,0.0,0.0,0,0.0,0.0,0,0,0,197.0,moderate_10_20,0.07,0.028072000000000003,0.4061,0.46153846153846156,692.0,2,10.0,MORTGAGE,0,other_minor
5500.0,36,6.62,168.88,110000.0,Verified,2011-12-01,CT,9.69,1994-08-01,0.0,,,7.0,14136.0,0.219,26.0,0.0,0.0,0,0.0,0.0,0,0,0,208.0,low_0_10,0.05,0.018423272727272726,0.1285090909090909,0.2692307692307692,742.0,1,8.0,MORTGAGE,1,small_business
11000.0,36,6.62,337.75,45608.0,Source Verified,2011-12-01,LA,20.5,1992-06-01,0.0,,,7.0,10677.0,0.587,11.0,0.0,0.0,0,0.0,0.0,0,0,0,234.0,high_20_30,0.24118575688475705,0.08886598842308367,0.23410366602350466,0.6363636363636364,737.0,1,8.0,OWN,1,debt_consolidation
26800.0,60,20.89,723.38,120000.0,Verified,2011-12-01,FL,12.15,2006-05-01,0.0,,,13.0,14772.0,0.48,18.0,0.0,0.0,0,0.0,0.0,0,0,0,67.0,moderate_10_20,0.22333333333333333,0.072338,0.1231,0.7222222222222222,682.0,6,3.0,MORTGAGE,1,debt_consolidation
8000.0,36,12.69,268.36,35000.0,Not Verified,2011-12-01,IL,10.05,2002-10-01,0.0,,,7.0,6842.0,0.977,18.0,0.0,0.0,0,0.0,0.0,0,0,0,110.0,moderate_10_20,0.22857142857142856,0.09200914285714286,0.1954857142857143,0.3888888888888889,707.0,2,5.0,MORTGAGE,0,debt_consolidation
10000.0,36,18.25,362.78,75000.0,Source Verified,2011-12-01,CA,24.14,1997-03-01,0.0,77.0,,9.0,22828.0,0.963,26.0,0.0,0.0,1,0.0,0.0,0,0,0,177.0,high_20_30,0.13333333333333333,0.058044799999999994,0.30437333333333333,0.34615384615384615,667.0,4,1.0,RENT,1,credit_card
8000.0,36,11.71,264.61,35000.0,Verified,2011-12-01,NV,9.7,2006-04-01,0.0,,,7.0,6142.0,0.465,8.0,0.0,0.0,0,0.0,0.0,0,0,0,68.0,low_0_10,0.22857142857142856,0.09072342857142858,0.17548571428571427,0.875,692.0,2,9.0,MORTGAGE,1,credit_card
10000.0,36,8.9,317.54,24000.0,Verified,2011-12-01,CA,7.0,2000-01-01,0.0,28.0,,6.0,6734.0,0.495,21.0,0.0,0.0,0,0.0,0.0,0,0,0,143.0,low_0_10,0.4166666666666667,0.15877000000000002,0.28058333333333335,0.2857142857142857,712.0,1,6.0,RENT,1,debt_consolidation
12000.0,36,11.71,396.92,126000.0,Not Verified,2011-12-01,OH,13.32,1990-04-01,0.0,74.0,,17.0,32711.0,0.541,38.0,0.0,0.0,0,0.0,0.0,0,0,0,260.0,moderate_10_20,0.09523809523809523,0.03780190476190476,0.2596111111111111,0.4473684210526316,697.0,2,2.0,MORTGAGE,0,debt_consolidation
10000.0,36,7.9,312.91,43000.0,Not Verified,2011-12-01,CA,25.26,2003-06-01,0.0,,,8.0,8215.0,0.372,16.0,0.0,0.0,0,0.0,0.0,0,0,0,102.0,high_20_30,0.23255813953488372,0.08732372093023257,0.19104651162790698,0.5,732.0,1,1.0,RENT,0,debt_consolidation
12000.0,36,9.91,386.7,50000.0,Not Verified,2011-12-01,CA,16.44,2000-01-01,1.0,,,11.0,14335.0,0.293,25.0,0.0,0.0,0,0.0,0.0,0,0,0,143.0,moderate_10_20,0.24,0.09280799999999999,0.2867,0.44,727.0,2,1.0,RENT,0,debt_consolidation
25000.0,60,13.49,575.12,67000.0,Verified,2011-12-01,AK,14.15,1999-08-01,0.0,28.0,,6.0,15319.0,0.912,21.0,0.0,0.0,1,0.0,0.0,0,0,0,148.0,moderate_10_20,0.373134328358209,0.10300656716417911,0.2286417910447761,0.2857142857142857,742.0,3,10.0,MORTGAGE,1,credit_card
19750.0,36,10.65,643.33,45000.0,Verified,2011-12-01,OR,22.8,2000-09-01,0.0,56.0,,12.0,16576.0,0.542,28.0,0.0,0.0,1,0.0,0.0,0,0,0,135.0,high_20_30,0.4388888888888889,0.1715546666666667,0.36835555555555555,0.42857142857142855,722.0,2,4.0,RENT,1,debt_consolidation
10000.0,36,9.91,322.25,31200.0,Source Verified,2011-12-01,NY,14.81,2005-10-01,0.0,,,13.0,5540.0,0.27,19.0,0.0,0.0,0,0.0,0.0,0,0,0,74.0,moderate_10_20,0.32051282051282054,0.1239423076923077,0.17756410256410257,0.6842105263157895,712.0,2,3.0,RENT,1,debt_consolidation
13650.0,36,12.42,456.12,66000.0,Verified,2011-12-01,NV,24.09,2001-02-01,0.0,74.0,,11.0,8933.0,0.565,34.0,0.0,0.0,0,0.0,0.0,0,0,0,129.9,high_20_30,0.20681818181818182,0.0829309090909091,0.13534848484848486,0.3235294117647059,677.0,2,4.0,RENT,1,debt_consolidation
28000.0,60,19.91,312.04,52000.0,Verified,2011-12-01,TX,20.7,1988-12-01,0.0,,,10.0,29178.0,0.876,16.0,0.0,0.0,1,0.0,0.0,0,0,0,276.0,high_20_30,0.5384615384615384,0.07200923076923078,0.5611153846153846,0.625,687.0,5,10.0,RENT,1,debt_consolidation
18000.0,36,7.9,563.23,56964.0,Source Verified,2011-12-01,CA,27.55,1999-02-01,0.0,,,7.0,17381.0,0.766,20.0,0.0,0.0,0,0.0,0.0,0,0,0,153.9,high_20_30,0.31598904571308195,0.1186496734779861,0.3051225335299487,0.35,722.0,1,10.0,RENT,1,debt_consolidation
2500.0,36,14.27,85.78,49500.0,Source Verified,2011-12-01,FL,10.33,2004-11-01,1.0,52.0,,7.0,9868.0,0.377,20.0,0.0,0.0,0,0.0,0.0,0,0,0,85.0,moderate_10_20,0.050505050505050504,0.020795151515151516,0.19935353535353537,0.35,672.0,3,7.0,RENT,1,debt_consolidation
21000.0,60,20.3,559.89,70000.0,Verified,2011-12-01,CO,23.21,1991-12-01,2.0,,,17.0,12508.0,0.707,25.0,0.0,0.0,0,0.0,0.0,0,0,0,240.0,high_20_30,0.3,0.09598114285714286,0.17868571428571428,0.68,672.0,5,10.0,RENT,1,credit_card
35000.0,36,8.9,1111.37,125000.0,Verified,2011-12-01,CA,22.71,2000-08-01,0.0,,,8.0,9051.0,0.348,32.0,0.0,0.0,0,0.0,0.0,0,0,0,136.0,high_20_30,0.28,0.10669151999999998,0.072408,0.25,742.0,1,6.0,MORTGAGE,1,debt_consolidation
10000.0,36,7.51,311.11,33000.0,Not Verified,2011-12-01,NJ,9.75,2004-10-01,1.0,,,9.0,68.0,0.006,19.0,0.0,0.0,0,0.0,0.0,0,0,0,86.0,low_0_10,0.30303030303030304,0.1131309090909091,0.0020606060606060605,0.47368421052631576,747.0,1,3.0,RENT,0,credit_card
7000.0,36,12.69,234.82,30000.0,Source Verified,2011-12-01,VA,15.8,2004-08-01,2.0,,,7.0,15455.0,0.476,11.0,0.0,0.0,0,0.0,0.0,0,0,0,88.0,moderate_10_20,0.23333333333333334,0.09392800000000001,0.5151666666666667,0.6363636363636364,677.0,2,0.0,RENT,1,credit_card
24000.0,36,15.96,843.3,90000.0,Source Verified,2011-12-01,CA,9.17,1995-06-01,1.0,,,9.0,30952.0,0.712,23.0,0.0,0.0,1,0.0,0.0,0,0,0,198.0,low_0_10,0.26666666666666666,0.11243999999999998,0.3439111111111111,0.391304347826087,717.0,3,8.0,MORTGAGE,1,home_improvement
10625.0,36,7.51,330.56,23000.0,Not Verified,2011-12-01,OR,18.89,2005-02-01,1.0,,,9.0,7114.0,0.434,21.0,0.0,0.0,0,0.0,0.0,0,0,0,81.9,moderate_10_20,0.46195652173913043,0.17246608695652174,0.30930434782608696,0.42857142857142855,732.0,1,5.0,MORTGAGE,0,medical
5000.0,36,14.65,172.48,24000.0,Source Verified,2011-12-01,PA,18.3,2005-11-01,2.0,24.0,,5.0,2429.0,0.333,9.0,0.0,0.0,0,0.0,0.0,0,0,0,73.0,moderate_10_20,0.20833333333333334,0.08623999999999998,0.10120833333333333,0.5555555555555556,672.0,3,2.0,RENT,1,debt_consolidation
8850.0,36,6.62,271.73,62000.0,Source Verified,2011-12-01,MD,17.71,1998-09-01,0.0,,,7.0,9466.0,0.359,19.0,0.0,0.0,0,0.0,0.0,0,0,0,159.0,moderate_10_20,0.14274193548387096,0.05259290322580645,0.15267741935483872,0.3684210526315789,737.0,1,10.0,RENT,1,credit_card
6375.0,36,7.51,198.34,44000.0,Source Verified,2011-12-01,GA,4.8,2000-11-01,0.0,,,7.0,6324.0,0.58,11.0,0.0,0.0,0,0.0,0.0,0,0,0,133.0,low_0_10,0.14488636363636365,0.05409272727272727,0.14372727272727273,0.6363636363636364,732.0,1,4.0,RENT,1,debt_consolidation
6000.0,36,11.71,198.46,90000.0,Not Verified,2011-12-01,NJ,2.97,2007-05-01,0.0,16.0,,10.0,8489.0,0.566,23.0,0.0,0.0,0,0.0,1.0,0,0,0,55.0,low_0_10,0.06666666666666667,0.026461333333333333,0.09432222222222222,0.43478260869565216,682.0,2,1.0,RENT,0,credit_card
11100.0,36,6.62,340.82,41000.0,Verified,2011-12-01,PA,29.85,1991-01-01,1.0,,,8.0,17518.0,0.623,18.0,0.0,0.0,1,0.0,0.0,0,0,0,251.0,high_20_30,0.2707317073170732,0.09975219512195123,0.4272682926829268,0.4444444444444444,757.0,1,10.0,RENT,1,credit_card
10000.0,60,12.69,225.95,56000.0,Source Verified,2011-12-01,CA,10.82,2000-04-01,1.0,,,11.0,10081.0,0.312,18.0,0.0,0.0,0,0.0,0.0,0,0,0,140.0,moderate_10_20,0.17857142857142858,0.04841785714285714,0.18001785714285715,0.6111111111111112,737.0,2,2.0,MORTGAGE,1,debt_consolidation
6200.0,36,6.03,188.71,26500.0,Not Verified,2011-12-01,WV,18.2,2000-06-01,0.0,,,6.0,2982.0,0.16,18.0,0.0,0.0,0,0.0,0.0,0,0,0,138.0,moderate_10_20,0.2339622641509434,0.08545358490566038,0.11252830188679246,0.3333333333333333,772.0,1,5.0,MORTGAGE,0,small_business
15000.0,36,18.64,547.12,54000.0,Not Verified,2011-12-01,GA,19.69,2006-08-01,2.0,,,9.0,15183.0,0.903,12.0,0.0,0.0,0,0.0,0.0,0,0,0,64.0,moderate_10_20,0.2777777777777778,0.12158222222222223,0.2811666666666667,0.75,662.0,5,1.0,RENT,0,debt_consolidation
4200.0,36,11.71,138.92,53000.0,Not Verified,2011-12-01,MD,16.91,2002-12-01,0.0,60.0,,15.0,8336.0,0.797,22.0,0.0,0.0,0,0.0,0.0,0,0,0,108.0,moderate_10_20,0.07924528301886792,0.03145358490566038,0.15728301886792453,0.6818181818181818,682.0,2,2.0,RENT,0,other
14000.0,36,14.27,480.33,52800.0,Not Verified,2011-12-01,CA,7.36,2005-02-01,1.0,,,9.0,13378.0,0.708,14.0,0.0,0.0,0,0.0,0.0,0,0,0,81.9,low_0_10,0.26515151515151514,0.10916590909090909,0.2533712121212121,0.6428571428571429,682.0,3,4.0,RENT,0,debt_consolidation
8875.0,36,7.51,276.11,38000.0,Not Verified,2011-12-01,GA,23.53,1993-06-01,1.0,,,13.0,19056.0,0.621,27.0,0.0,0.0,0,0.0,0.0,0,0,0,222.0,high_20_30,0.23355263157894737,0.08719263157894737,0.5014736842105263,0.48148148148148145,742.0,1,1.0,MORTGAGE,0,debt_consolidation
13500.0,36,9.91,435.04,38000.0,Verified,2011-12-01,CA,12.38,1997-05-01,1.0,,,3.0,16023.0,0.673,7.0,0.0,0.0,0,0.0,0.0,0,0,0,175.0,moderate_10_20,0.35526315789473684,0.13738105263157896,0.4216578947368421,0.42857142857142855,747.0,2,7.0,RENT,1,debt_consolidation
12000.0,36,9.91,386.7,42000.0,Not Verified,2011-12-01,MN,7.83,2006-06-01,2.0,,,8.0,9749.0,0.654,16.0,0.0,0.0,1,0.0,0.0,0,0,0,66.0,low_0_10,0.2857142857142857,0.11048571428571427,0.2321190476190476,0.5,727.0,2,2.0,RENT,0,debt_consolidation
16000.0,60,19.91,423.11,55000.0,Verified,2011-12-01,WA,15.8,2004-02-01,0.0,54.0,,8.0,7743.0,0.724,19.0,0.0,0.0,0,0.0,0.0,0,0,0,94.0,moderate_10_20,0.2909090909090909,0.09231490909090909,0.14078181818181817,0.42105263157894735,667.0,5,4.0,RENT,1,debt_consolidation
21600.0,60,19.42,565.32,60000.0,Source Verified,2011-12-01,GA,16.74,1990-12-01,0.0,23.0,,6.0,13354.0,0.781,21.0,0.0,0.0,0,0.0,1.0,0,0,0,252.0,moderate_10_20,0.36,0.113064,0.22256666666666666,0.2857142857142857,677.0,5,8.0,MORTGAGE,1,debt_consolidation
6000.0,36,10.65,195.44,87000.0,Not Verified,2011-12-01,NJ,12.86,2000-03-01,0.0,9.0,,12.0,11739.0,0.405,22.0,0.0,0.0,0,0.0,1.0,0,0,0,141.0,moderate_10_20,0.06896551724137931,0.026957241379310343,0.13493103448275862,0.5454545454545454,692.0,2,6.0,MORTGAGE,0,home_improvement
8450.0,60,16.77,208.97,25000.0,Verified,2011-12-01,IL,22.51,2004-03-01,2.0,,,6.0,17614.0,0.835,21.0,0.0,0.0,0,0.0,0.0,0,0,0,93.0,high_20_30,0.338,0.1003056,0.70456,0.2857142857142857,692.0,4,5.0,OWN,1,debt_consolidation
20000.0,60,13.49,460.1,82000.0,Not Verified,2011-12-01,OH,17.68,1995-02-01,0.0,,,13.0,26693.0,0.614,23.0,0.0,0.0,0,0.0,0.0,0,0,0,201.9,moderate_10_20,0.24390243902439024,0.06733170731707318,0.32552439024390245,0.5652173913043478,717.0,3,1.0,RENT,0,credit_card
10000.0,36,11.71,330.76,60000.0,Not Verified,2011-12-01,CA,22.08,2001-07-01,0.0,,,8.0,5626.0,0.293,26.0,0.0,0.0,1,0.0,0.0,0,0,0,125.0,high_20_30,0.16666666666666666,0.066152,0.09376666666666666,0.3076923076923077,697.0,2,8.0,RENT,0,debt_consolidation
12000.0,36,16.29,423.61,80000.0,Verified,2011-12-01,GA,18.18,2002-04-01,0.0,,,8.0,29609.0,0.972,11.0,0.0,0.0,0,0.0,0.0,0,0,0,116.0,moderate_10_20,0.15,0.0635415,0.3701125,0.7272727272727273,687.0,4,5.0,MORTGAGE,1,credit_card
13475.0,60,13.49,309.99,25000.0,Verified,2011-12-01,CA,21.89,2001-12-01,1.0,,,7.0,9943.0,0.658,14.0,0.0,0.0,1,0.0,0.0,0,0,0,120.0,high_20_30,0.539,0.14879520000000002,0.39772,0.5,732.0,3,10.0,RENT,1,credit_card
7200.0,36,12.42,240.59,48000.0,Not Verified,2011-12-01,IL,17.43,2006-09-01,1.0,,,7.0,16450.0,0.802,10.0,0.0,0.0,0,0.0,0.0,0,0,0,63.0,moderate_10_20,0.15,0.0601475,0.34270833333333334,0.7,687.0,2,5.0,RENT,0,major_purchase
5600.0,36,14.65,193.17,85000.0,Not Verified,2011-12-01,AZ,12.24,1999-05-01,3.0,11.0,,8.0,6812.0,0.908,31.0,0.0,0.0,1,0.0,1.0,0,0,0,151.0,moderate_10_20,0.06588235294117648,0.027271058823529412,0.08014117647058823,0.25806451612903225,677.0,3,1.0,MORTGAGE,0,debt_consolidation
12000.0,36,14.27,411.71,57000.0,Verified,2011-12-01,CA,10.86,1998-08-01,1.0,,,7.0,9273.0,0.815,11.0,0.0,0.0,0,0.0,0.0,0,0,0,160.0,moderate_10_20,0.21052631578947367,0.0866757894736842,0.1626842105263158,0.6363636363636364,682.0,3,0.0,RENT,1,debt_consolidation
8500.0,36,6.03,258.71,25000.0,Not Verified,2011-12-01,MD,1.73,2005-10-01,0.0,,,6.0,2463.0,0.28,18.0,0.0,0.0,0,0.0,0.0,0,0,0,74.0,low_0_10,0.34,0.12418079999999998,0.09852,0.3333333333333333,762.0,1,2.0,RENT,0,credit_card
8000.0,36,9.91,257.8,34000.0,Source Verified,2011-12-01,PA,18.28,2005-12-01,0.0,,,6.0,7434.0,0.785,7.0,0.0,0.0,0,0.0,0.0,0,0,0,72.0,moderate_10_20,0.23529411764705882,0.09098823529411766,0.21864705882352942,0.8571428571428571,712.0,2,2.0,RENT,1,credit_card
8000.0,36,12.42,267.33,40000.0,Not Verified,2011-12-01,OR,15.0,2004-05-01,0.0,,,10.0,18601.0,0.882,11.0,0.0,0.0,0,0.0,0.0,0,0,0,91.0,moderate_10_20,0.2,0.080199,0.465025,0.9090909090909091,692.0,2,10.0,RENT,0,credit_card
16000.0,60,15.27,382.92,42656.4,Source Verified,2011-12-01,GA,17.44,2001-10-01,1.0,,,4.0,12830.0,0.923,17.0,0.0,0.0,0,0.0,0.0,0,0,0,122.0,moderate_10_20,0.37509025609287233,0.107722170647312,0.300775499104472,0.23529411764705882,737.0,3,10.0,RENT,1,debt_consolidation
15000.0,36,17.27,536.81,44400.0,Source Verified,2011-12-01,FL,3.59,1983-06-01,0.0,18.0,93.0,6.0,4582.0,0.916,16.0,0.0,1.0,0,1.0,1.0,0,0,0,342.0,low_0_10,0.33783783783783783,0.14508378378378378,0.1031981981981982,0.375,672.0,4,2.0,MORTGAGE,1,other_minor
10000.0,36,9.91,322.25,30000.0,Not Verified,2011-12-01,VT,11.24,1995-02-01,1.0,,,8.0,9152.0,0.668,30.0,0.0,0.0,0,0.0,0.0,0,0,0,201.9,moderate_10_20,0.3333333333333333,0.1289,0.30506666666666665,0.26666666666666666,732.0,2,2.0,OWN,0,debt_consolidation
10000.0,36,6.62,307.04,70000.0,Not Verified,2011-12-01,NY,16.78,1994-08-01,0.0,,,9.0,10770.0,0.69,18.0,0.0,0.0,0,0.0,0.0,0,0,0,208.0,moderate_10_20,0.14285714285714285,0.052635428571428576,0.15385714285714286,0.5,742.0,1,5.0,MORTGAGE,0,credit_card
8000.0,36,14.65,275.96,28000.0,Not Verified,2011-12-01,CA,12.6,2006-09-01,1.0,,,8.0,6187.0,0.543,11.0,0.0,0.0,0,0.0,0.0,0,0,0,63.0,moderate_10_20,0.2857142857142857,0.11826857142857142,0.22096428571428572,0.7272727272727273,677.0,3,3.0,RENT,0,car
22000.0,36,9.91,708.95,50000.0,Verified,2011-12-01,MI,13.22,1998-09-01,4.0,,,17.0,21470.0,0.498,32.0,0.0,0.0,0,0.0,0.0,0,0,0,159.0,moderate_10_20,0.44,0.17014800000000002,0.4294,0.53125,742.0,2,2.0,MORTGAGE,1,debt_consolidation
6000.0,36,14.27,205.86,94800.0,Verified,2011-12-01,TX,24.53,1986-03-01,1.0,,,13.0,71890.0,0.959,30.0,0.0,0.0,0,0.0,0.0,0,0,0,309.0,high_20_30,0.06329113924050633,0.026058227848101266,0.7583333333333333,0.43333333333333335,697.0,3,10.0,MORTGAGE,1,car
16000.0,60,9.91,339.25,40000.0,Verified,2011-12-01,FL,9.39,1993-06-01,1.0,,,6.0,13270.0,0.285,23.0,0.0,0.0,0,0.0,0.0,0,0,0,222.0,low_0_10,0.4,0.101775,0.33175,0.2608695652173913,782.0,2,10.0,OWN,1,debt_consolidation
2500.0,36,7.51,77.78,12000.0,Source Verified,2011-12-01,CA,16.3,1994-08-01,2.0,,,13.0,4853.0,0.422,20.0,0.0,0.0,1,0.0,0.0,0,0,1,208.0,moderate_10_20,0.20833333333333334,0.07778,0.40441666666666665,0.65,732.0,1,,OWN,1,debt_consolidation
13500.0,36,9.91,435.04,36000.0,Source Verified,2011-12-01,DC,22.93,1980-04-01,1.0,,,13.0,25011.0,0.672,15.0,0.0,0.0,0,0.0,0.0,0,0,0,380.0,high_20_30,0.375,0.14501333333333336,0.69475,0.8666666666666667,727.0,2,2.0,MORTGAGE,1,credit_card
25000.0,36,12.42,835.39,225000.0,Verified,2011-12-01,NJ,8.32,2004-07-01,0.0,13.0,,11.0,30449.0,0.346,23.0,0.0,0.0,0,0.0,1.0,0,0,0,89.0,low_0_10,0.1111111111111111,0.044554133333333336,0.1353288888888889,0.4782608695652174,712.0,2,2.0,RENT,1,debt_consolidation
10000.0,36,13.49,339.31,45900.0,Verified,2011-12-01,CA,24.97,2004-10-01,2.0,45.0,,10.0,8936.0,0.483,12.0,0.0,0.0,0,0.0,0.0,0,0,0,86.0,high_20_30,0.2178649237472767,0.08870849673202615,0.19468409586056645,0.8333333333333334,692.0,3,2.0,RENT,1,small_business
2500.0,36,13.49,84.83,27200.0,Not Verified,2011-12-01,WA,6.44,2008-07-01,0.0,,,6.0,3473.0,0.681,6.0,0.0,0.0,0,0.0,0.0,0,0,0,41.0,low_0_10,0.09191176470588236,0.037425,0.12768382352941177,1.0,687.0,3,4.0,RENT,0,debt_consolidation
7325.0,36,12.69,245.72,42000.0,Not Verified,2011-12-01,FL,22.57,1996-05-01,3.0,65.0,,12.0,7281.0,0.65,29.0,0.0,0.0,0,0.0,0.0,0,0,0,187.0,high_20_30,0.1744047619047619,0.07020571428571429,0.17335714285714285,0.41379310344827586,682.0,2,1.0,RENT,0,debt_consolidation
4000.0,36,12.42,133.67,135000.0,Verified,2011-12-01,NY,12.12,2004-01-01,3.0,,,11.0,29311.0,0.857,21.0,0.0,0.0,0,0.0,0.0,0,0,0,95.0,moderate_10_20,0.02962962962962963,0.011881777777777778,0.21711851851851852,0.5238095238095238,697.0,2,5.0,RENT,1,credit_card
